Date1,Date2,date,month,Value,Ind_name,units,activity,partner,location,Pcode,state,District,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TOWNSHIP_N,VillageTra,VillageWar,Longitude,Latitude
12/31/2013,12/31/2013,12/31/2013,Dec-13,2,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ah Lel Kyun,MMR012CMP025,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ah Lel Kyun,Ah Lel Kyun Ku Lar,93.01435,20.89674
12/31/2013,12/31/2013,12/31/2013,Dec-13,2,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ah Lel,MMR012CMP022,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ya Da Nar Pon,Ah Lel,93.003205,20.921425
12/31/2013,12/31/2013,12/31/2013,Dec-13,27,Temporary Shelters Built,Blocks,Shelter Construction,DRC,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,22,Temporary Shelters Built,Blocks,Shelter Construction,Government,Kyauk Ta Lone,MMR012CMP035,Rakhine,Kyaukpyu,148,MMR,Myanmar,1862,Rakhine,22166,Kyaunkpyu,39281,Kyaukpyu,Kyauk_Phyu,Gone Chein,Say Poke Kay,93.512326,19.424577
12/31/2013,12/31/2013,12/31/2013,Dec-13,96,Temporary Shelters Built,Blocks,Shelter Construction,DRC,Ah Nauk Ywe,MMR012CMP016,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pein Hne Chaung,Kyauk Pyin Seik,92.985095,20.108102
12/31/2013,12/31/2013,12/31/2013,Dec-13,106,Temporary Shelters Built,Blocks,Shelter Construction,DRC,Sin Tet Maw,MMR012CMP019,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Sin Tet Maw,Sin Tet Maw (Ku Lar),92.993759,20.064226
12/31/2013,12/31/2013,12/31/2013,Dec-13,45,Temporary Shelters Built,Blocks,Shelter Construction,CARE,Ohn Taw Gyi (North),MMR012CMP115,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.798881,20.18994
12/31/2013,12/31/2013,12/31/2013,Dec-13,63,Temporary Shelters Built,Blocks,Shelter Construction,CARE,Thet Kae Pyin,MMR012CMP048,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Kha War De Ywar Haung,92.831879,20.17994
12/31/2013,12/31/2013,12/31/2013,Dec-13,18,Temporary Shelters Built,Blocks,Shelter Construction,Government,Shwe Hlaing,MMR012CMP029,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Sin Oe Chaing,Shwe Hlaing Ku Lar,92.9874,20.78332
12/31/2013,12/31/2013,12/31/2013,Dec-13,8,Temporary Shelters Built,Blocks,Shelter Construction,Government,Taung Bwe,MMR012CMP021,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ya Da Nar Pon,Ku Lar Taung Bway,93.000815,20.929649
12/31/2013,12/31/2013,12/31/2013,Dec-13,2,Temporary Shelters Built,Blocks,Shelter Construction,Government,Let Saung Kauk,MMR012CMP020,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Hpa Yar Paung,Taung Pauk,92.982676,20.805734
12/31/2013,12/31/2013,12/31/2013,Dec-13,9,Temporary Shelters Built,Blocks,Shelter Construction,Government,Nidin,MMR012CMP023,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Wa Kin,Ni Din,92.965981,20.865687
12/31/2013,12/31/2013,12/31/2013,Dec-13,29,Temporary Shelters Built,Blocks,Shelter Construction,Government,In Bar Yi,MMR012CMP026,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Doke Kan Chaung,In Bar Yi,93.0099,20.69682
12/31/2013,12/31/2013,12/31/2013,Dec-13,10,Temporary Shelters Built,Blocks,Shelter Construction,Government,Khaung Htoke,MMR012CMP030,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Khaung Toke,Khaung Toke (Ku Lar),93.006498,20.886998
12/31/2013,12/31/2013,12/31/2013,Dec-13,7,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ah Pauk Wa,MMR012CMP024,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ah Pauk Wa,Ah Pauk Wa,92.961841,20.720213
12/31/2013,12/31/2013,12/31/2013,Dec-13,10,Temporary Shelters Built,Blocks,Shelter Construction,Government,Goke Pi Htaunt,MMR012CMP027,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Goke Pi Htaunt,Goke Pi Htaunt (Ku Lar),93.01409,20.71326
12/31/2013,12/31/2013,12/31/2013,Dec-13,41,Temporary Shelters Built,Blocks,Shelter Construction,CARE,Dar Pai,MMR012CMP041,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Dar Paing Ywar Thit,92.827427,20.16846
12/31/2013,12/31/2013,12/31/2013,Dec-13,25,Temporary Shelters Built,Blocks,Shelter Construction,CARE,Khaung Doke Khar,MMR012CMP042,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Khaung Doke Kar,92.823167,20.181778
12/31/2013,12/31/2013,12/31/2013,Dec-13,50,Temporary Shelters Built,Blocks,Shelter Construction,CARE,Baw Du Pha 1,MMR012CMP113,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.813028,20.179417
12/31/2013,12/31/2013,12/31/2013,Dec-13,33,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,22,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Set Yone Su 3,MMR012CMP093,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Set Yon Su Ward,0,92.879139,20.155806
12/31/2013,12/31/2013,12/31/2013,Dec-13,115,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Ohn Taw Gyi (North),MMR012CMP115,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.798881,20.18994
12/31/2013,12/31/2013,12/31/2013,Dec-13,35,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Ohn Taw Gyi (South),MMR012CMP116,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.802296,20.185092
12/31/2013,12/31/2013,12/31/2013,Dec-13,40,Temporary Shelters Built,Blocks,Shelter Construction,WFP,Baw Du Pha 2,MMR012CMP114,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.807552,20.181406
12/31/2013,12/31/2013,12/31/2013,Dec-13,7,Temporary Shelters Built,Blocks,Shelter Construction,Service City,Pha Yar Gyi Kwin,MMR012CMP036,Rakhine,Kyaukpyu,148,MMR,Myanmar,1862,Rakhine,22166,Kyaunkpyu,39281,Kyaukpyu,Kyauk_Phyu,Taung Yin,Ka Nyin Taw,93.552452,19.421102
12/31/2013,12/31/2013,12/31/2013,Dec-13,6,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Kan Thar Htwat Wa,MMR012CMP013,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39288,Myebon,Meybon,Urban,Kan Thar Htwet Wa Ward,93.373951,20.041981
12/31/2013,12/31/2013,12/31/2013,Dec-13,9,Temporary Shelters Built,Blocks,Shelter Construction,MRF,Ohn Taw Gyi (South),MMR012CMP116,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.802296,20.185092
12/31/2013,12/31/2013,12/31/2013,Dec-13,31,Temporary Shelters Built,Blocks,Shelter Construction,Service City,Kyauk Ta Lone,MMR012CMP035,Rakhine,Kyaukpyu,148,MMR,Myanmar,1862,Rakhine,22166,Kyaunkpyu,39281,Kyaukpyu,Kyauk_Phyu,Gone Chein,Say Poke Kay,93.512326,19.424577
12/31/2013,12/31/2013,12/31/2013,Dec-13,115,Temporary Shelters Built,Blocks,Shelter Construction,MRF,Ohn Taw Gyi (North),MMR012CMP115,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.798881,20.18994
12/31/2013,12/31/2013,12/31/2013,Dec-13,77,Temporary Shelters Built,Blocks,Shelter Construction,MRF,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,80,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Ohn Taw Chay,MMR012CMP098,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Ohn Taw Shey,92.774194,20.206778
12/31/2013,12/31/2013,12/31/2013,Dec-13,98,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Kyein Ni Pyin,MMR012CMP018,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pein Hne Chaung,Kyein Ni Pyin,93.010369,20.090183
12/31/2013,12/31/2013,12/31/2013,Dec-13,169,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Nget Chaung,MMR012CMP017,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pon Nar Gyi,Cha Eik,93.154552,20.073438
12/31/2013,12/31/2013,12/31/2013,Dec-13,89,Temporary Shelters Built,Blocks,Shelter Construction,UNHCR,Taung Paw,MMR012CMP014,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39288,Myebon,Meybon,Ah Ngu,Pyin Taw Che,93.370038,20.037655
12/31/2013,12/31/2013,12/31/2013,Dec-13,20,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ohn Taw Gyi (South),MMR012CMP116,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.802296,20.185092
12/31/2013,12/31/2013,12/31/2013,Dec-13,60,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ohn Taw Gyi (North),MMR012CMP115,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.798881,20.18994
12/31/2013,12/31/2013,12/31/2013,Dec-13,221,Temporary Shelters Built,Blocks,Shelter Construction,Government,Ohn Taw Gyi (South),MMR012CMP116,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.802296,20.185092
12/31/2013,12/31/2013,12/31/2013,Dec-13,32,Temporary Shelters Built,Blocks,Shelter Construction,MAUK,Baw Du Pha 1,MMR012CMP113,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.813028,20.179417
12/31/2013,12/31/2013,12/31/2013,Dec-13,60,Temporary Shelters Built,Blocks,Shelter Construction,MRCS,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,14,Temporary Shelters Built,Blocks,Shelter Construction,ICRC,Baw Du Pha 2,MMR012CMP114,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.807552,20.181406
12/31/2013,12/31/2013,12/31/2013,Dec-13,40,Temporary Shelters Built,Blocks,Shelter Construction,IRW,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,60,Temporary Shelters Built,Blocks,Shelter Construction,Government,Thet Kae Pyin,MMR012CMP048,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Kha War De Ywar Haung,92.831879,20.17994
12/31/2013,12/31/2013,12/31/2013,Dec-13,5,Temporary Shelters Built,Blocks,Shelter Construction,ICRC,Baw Du Pha 1,MMR012CMP113,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.813028,20.179417
12/31/2013,12/31/2013,12/31/2013,Dec-13,63,Temporary Shelters Built,Blocks,Shelter Construction,Government,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,22,Temporary Shelters Built,Blocks,Shelter Construction,Government,Set Yone Su,MMR012CMP056,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Set Yon Su Ward,0,92.88032,20.148584
12/31/2013,12/31/2013,12/31/2013,Dec-13,192,Households Covered,Households,Shelter Construction,Government,Chein Khar Li,MMR012CMP033,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Koe Tan Kauk,Chein Khar Li (Ku Lar),92.660361,20.408453
12/31/2013,12/31/2013,12/31/2013,Dec-13,96,Households Covered,Households,Shelter Construction,Government,Ramree Ward 6,MMR012CMP037,Rakhine,Kyaukpyu,148,MMR,Myanmar,1862,Rakhine,22166,Kyaunkpyu,39283,Ramree,Ramree,Kha Maung Chi Taing,0,93.857593,19.088283
12/31/2013,12/31/2013,12/31/2013,Dec-13,32,Households Covered,Households,Shelter Construction,Government,Ah Nauk Pyin,MMR012CMP032,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Ah Nauk Pyin,Ah Nauk Pyin,92.781294,20.399269
12/31/2013,12/31/2013,12/31/2013,Dec-13,600,Households Covered,Households,Shelter Construction,Government,Khaung Doke Khar,MMR012CMP042,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Khaung Doke Kar,92.823167,20.181778
12/31/2013,12/31/2013,12/31/2013,Dec-13,624,Households Covered,Households,Shelter Construction,Government,Maw Ti Ngar,MMR012CMP092,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Bu May,92.831,20.185917
12/31/2013,12/31/2013,12/31/2013,Dec-13,800,Households Covered,Households,Shelter Construction,Government,Baw Du Pha 2,MMR012CMP114,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.807552,20.181406
12/31/2013,12/31/2013,12/31/2013,Dec-13,1128,Households Covered,Households,Shelter Construction,Government,Dar Pai,MMR012CMP041,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Dar Paing Ywar Thit,92.827427,20.16846
12/31/2013,12/31/2013,12/31/2013,Dec-13,416,Households Covered,Households,Shelter Construction,Government,Basare,MMR012CMP039,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,San Pya Ward,0,92.875814,20.128489
12/31/2013,12/31/2013,12/31/2013,Dec-13,320,Households Covered,Households,Shelter Construction,Government,Baw Du Pha 1,MMR012CMP113,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.813028,20.179417
12/31/2013,12/31/2013,12/31/2013,Dec-13,232,Households Covered,Households,Shelter Construction,Government,Koe Tan Kauk,MMR012CMP110,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Koe Tan Kauk,Koe Tan Kauk Ywar Ma,92.639589,20.447261
12/31/2013,12/31/2013,12/31/2013,Dec-13,56,Households Covered,Households,Shelter Construction,Government,Nyaung Pin Gyi,MMR012CMP031,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Nyaung Pin Gyi,Nyaung Pin Gyi (Ku Lar),92.785706,20.335864
12/31/2013,12/31/2013,12/31/2013,Dec-13,16,Households Covered,Households,Shelter Construction,Government,Paik Thay,MMR012CMP001,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Kin Seik,Kin Seik,93.271642,20.377523
12/31/2013,12/31/2013,12/31/2013,Dec-13,224,Households Covered,Households,Shelter Construction,Government,Sam Ba Le,MMR012CMP008,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,San Bar Lay,Zi War,93.313628,20.407971
12/31/2013,12/31/2013,12/31/2013,Dec-13,112,Households Covered,Households,Shelter Construction,Government,Yun Nyar,MMR012CMP028,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ah Pauk Wa,Yun Nyar,92.96935,20.72759
12/31/2013,12/31/2013,12/31/2013,Dec-13,80,Households Covered,Households,Shelter Construction,Government,Aung Taing,MMR012CMP006,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Minbya,Sa Par Htar,Aung Taing,93.299485,20.480898
12/31/2013,12/31/2013,12/31/2013,Dec-13,30,Households Covered,Households,Shelter Construction,Government,Ba Wan Chaung Wa Su,MMR012CMP015,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Urban,Ba Wan Chaung Wa Su Ward,93.067891,20.173468
12/31/2013,12/31/2013,12/31/2013,Dec-13,72,Households Covered,Households,Shelter Construction,Government,Kyein Ni Pyin,MMR012CMP018,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pein Hne Chaung,Kyein Ni Pyin,93.010369,20.090183
12/31/2013,12/31/2013,12/31/2013,Dec-13,208,Households Covered,Households,Shelter Construction,Government,Pa Rein,MMR012CMP009,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Mrauk_U,Pu Rein,Pu Rein,93.245551,20.576577
12/31/2013,12/31/2013,12/31/2013,Dec-13,368,Households Covered,Households,Shelter Construction,Government,Yai Thei-Muslim,MMR012CMP010,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Mrauk_U,Yin Thei,Yin Thei,93.21704,20.501758
12/31/2013,12/31/2013,12/31/2013,Dec-13,112,Households Covered,Households,Shelter Construction,Government,Tha Dar,MMR012CMP002,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Kin Seik,Thar Dar,93.257272,20.392138
12/31/2013,12/31/2013,12/31/2013,Dec-13,160,Households Covered,Households,Shelter Construction,Government,Tha Yet Oak,MMR012CMP005,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Minbya,Tha Yet Oke,Tha Yet Oke,93.258574,20.587142
12/31/2013,12/31/2013,12/31/2013,Dec-13,80,Households Covered,Households,Shelter Construction,Government,San Htoe Tan,MMR012CMP003,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Chaik Taung,San Htoe Tan,93.24967,20.39902
12/31/2013,12/31/2013,12/31/2013,Dec-13,16,Households Covered,Households,Shelter Construction,Government,Ah Lel Kyun,MMR012CMP025,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ah Lel Kyun,Ah Lel Kyun Ku Lar,93.01435,20.89674
12/31/2013,12/31/2013,12/31/2013,Dec-13,16,Households Covered,Households,Shelter Construction,Government,Ah Lel,MMR012CMP022,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ya Da Nar Pon,Ah Lel,93.003205,20.921425
12/31/2013,12/31/2013,12/31/2013,Dec-13,216,Households Covered,Households,Shelter Construction,DRC,Say Tha Mar Gyi,MMR012CMP045,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Say Tha Mar,Say Tha Mar Gyi,92.79248,20.202525
12/31/2013,12/31/2013,12/31/2013,Dec-13,176,Households Covered,Households,Shelter Construction,Government,Kyauk Ta Lone,MMR012CMP035,Rakhine,Kyaukpyu,148,MMR,Myanmar,1862,Rakhine,22166,Kyaunkpyu,39281,Kyaukpyu,Kyauk_Phyu,Gone Chein,Say Poke Kay,93.512326,19.424577
12/31/2013,12/31/2013,12/31/2013,Dec-13,768,Households Covered,Households,Shelter Construction,DRC,Ah Nauk Ywe,MMR012CMP016,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pein Hne Chaung,Kyauk Pyin Seik,92.985095,20.108102
12/31/2013,12/31/2013,12/31/2013,Dec-13,848,Households Covered,Households,Shelter Construction,DRC,Sin Tet Maw,MMR012CMP019,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Sin Tet Maw,Sin Tet Maw (Ku Lar),92.993759,20.064226
12/31/2013,12/31/2013,12/31/2013,Dec-13,360,Households Covered,Households,Shelter Construction,CARE,Ohn Taw Gyi (North),MMR012CMP115,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.798881,20.18994
12/31/2013,12/31/2013,12/31/2013,Dec-13,504,Households Covered,Households,Shelter Construction,CARE,Thet Kae Pyin,MMR012CMP048,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Bu May,Kha War De Ywar Haung,92.831879,20.17994
12/31/2013,12/31/2013,12/31/2013,Dec-13,144,Households Covered,Households,Shelter Construction,Government,Shwe Hlaing,MMR012CMP029,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Sin Oe Chaing,Shwe Hlaing Ku Lar,92.9874,20.78332
12/31/2013,12/31/2013,12/31/2013,Dec-13,64,Households Covered,Households,Shelter Construction,Government,Taung Bwe,MMR012CMP021,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ya Da Nar Pon,Ku Lar Taung Bway,93.000815,20.929649
12/31/2013,12/31/2013,12/31/2013,Dec-13,16,Households Covered,Households,Shelter Construction,Government,Let Saung Kauk,MMR012CMP020,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Hpa Yar Paung,Taung Pauk,92.982676,20.805734
12/31/2013,12/31/2013,12/31/2013,Dec-13,72,Households Covered,Households,Shelter Construction,Government,Nidin,MMR012CMP023,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Wa Kin,Ni Din,92.965981,20.865687
12/31/2013,12/31/2013,12/31/2013,Dec-13,232,Households Covered,Households,Shelter Construction,Government,In Bar Yi,MMR012CMP026,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Doke Kan Chaung,In Bar Yi,93.0099,20.69682
12/31/2013,12/31/2013,12/31/2013,Dec-13,80,Households Covered,Households,Shelter Construction,Government,Khaung Htoke,MMR012CMP030,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Khaung Toke,Khaung Toke (Ku Lar),93.006498,20.886998
12/31/2013,12/31/2013,12/31/2013,Dec-13,56,Households Covered,Households,Shelter Construction,Government,Ah Pauk Wa,MMR012CMP024,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Ah Pauk Wa,Ah Pauk Wa,92.961841,20.720213
12/31/2013,12/31/2013,12/31/2013,Dec-13,80,Households Covered,Households,Shelter Construction,Government,Goke Pi Htaunt,MMR012CMP027,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Goke Pi Htaunt,Goke Pi Htaunt (Ku Lar),93.01409,20.71326
